[2025-07-26 22:12:47] Service de surveillance démarré.
[2025-07-26 22:12:47] Souris - Clic à (963, 265) avec le bouton Button.left
[2025-07-26 22:12:52] Souris - Mouvement à (1435, 714)
[2025-07-26 22:12:52] Souris - Mouvement à (1431, 716)
[2025-07-26 22:12:52] Souris - Mouvement à (1427, 719)
[2025-07-26 22:12:52] Souris - Mouvement à (1424, 720)
[2025-07-26 22:12:52] Souris - Mouvement à (1419, 721)
[2025-07-26 22:12:52] Souris - Mouvement à (1416, 722)
[2025-07-26 22:12:52] Souris - Mouvement à (1412, 723)
[2025-07-26 22:12:53] Souris - Mouvement à (1408, 724)
[2025-07-26 22:12:53] Souris - Mouvement à (1402, 724)
[2025-07-26 22:12:53] Souris - Mouvement à (1397, 726)
[2025-07-26 22:12:53] Souris - Mouvement à (1389, 726)
[2025-07-26 22:12:53] Souris - Mouvement à (1386, 728)
[2025-07-26 22:12:53] Souris - Mouvement à (1383, 728)
[2025-07-26 22:12:53] Souris - Mouvement à (1377, 730)
[2025-07-26 22:12:53] Souris - Mouvement à (1372, 731)
[2025-07-26 22:12:53] Souris - Mouvement à (1367, 731)
[2025-07-26 22:12:53] Souris - Mouvement à (1363, 733)
[2025-07-26 22:12:53] Souris - Mouvement à (1358, 735)
[2025-07-26 22:12:53] Souris - Mouvement à (1351, 737)
[2025-07-26 22:12:53] Souris - Mouvement à (1342, 737)
[2025-07-26 22:12:53] Souris - Mouvement à (1334, 739)
[2025-07-26 22:12:53] Souris - Mouvement à (1325, 743)
[2025-07-26 22:12:53] Souris - Mouvement à (1316, 746)
[2025-07-26 22:12:53] Souris - Mouvement à (1313, 746)
[2025-07-26 22:12:53] Souris - Mouvement à (1310, 747)
[2025-07-26 22:12:53] Souris - Mouvement à (1307, 749)
[2025-07-26 22:12:53] Souris - Mouvement à (1304, 750)
[2025-07-26 22:12:53] Souris - Mouvement à (1299, 752)
[2025-07-26 22:12:53] Souris - Mouvement à (1297, 753)
[2025-07-26 22:12:53] Souris - Mouvement à (1294, 755)
[2025-07-26 22:12:53] Souris - Mouvement à (1292, 755)
[2025-07-26 22:12:53] Souris - Mouvement à (1289, 756)
[2025-07-26 22:12:53] Souris - Mouvement à (1286, 756)
[2025-07-26 22:12:53] Souris - Mouvement à (1283, 758)
[2025-07-26 22:12:53] Souris - Mouvement à (1279, 759)
[2025-07-26 22:12:53] Souris - Mouvement à (1278, 759)
[2025-07-26 22:12:53] Souris - Mouvement à (1276, 760)
[2025-07-26 22:12:53] Souris - Mouvement à (1274, 762)
[2025-07-26 22:12:53] Souris - Mouvement à (1273, 762)
[2025-07-26 22:12:53] Souris - Mouvement à (1270, 763)
[2025-07-26 22:12:53] Souris - Mouvement à (1269, 764)
[2025-07-26 22:12:53] Souris - Mouvement à (1268, 765)
[2025-07-26 22:12:53] Souris - Mouvement à (1266, 765)
[2025-07-26 22:12:53] Souris - Mouvement à (1265, 766)
[2025-07-26 22:12:53] Souris - Mouvement à (1263, 767)
[2025-07-26 22:12:53] Souris - Mouvement à (1262, 768)
[2025-07-26 22:12:53] Souris - Mouvement à (1259, 770)
[2025-07-26 22:12:53] Souris - Mouvement à (1258, 771)
[2025-07-26 22:12:53] Souris - Mouvement à (1256, 771)
[2025-07-26 22:12:53] Souris - Mouvement à (1254, 773)
[2025-07-26 22:12:53] Souris - Mouvement à (1253, 774)
[2025-07-26 22:12:53] Souris - Mouvement à (1251, 776)
[2025-07-26 22:12:53] Souris - Mouvement à (1249, 777)
[2025-07-26 22:12:53] Souris - Mouvement à (1248, 777)
[2025-07-26 22:12:53] Souris - Mouvement à (1246, 779)
[2025-07-26 22:12:53] Souris - Mouvement à (1245, 779)
[2025-07-26 22:12:53] Souris - Mouvement à (1244, 780)
[2025-07-26 22:12:53] Souris - Mouvement à (1243, 781)
[2025-07-26 22:12:53] Souris - Mouvement à (1241, 783)
[2025-07-26 22:12:53] Souris - Mouvement à (1239, 785)
[2025-07-26 22:12:53] Souris - Mouvement à (1237, 786)
[2025-07-26 22:12:53] Souris - Mouvement à (1236, 786)
[2025-07-26 22:12:53] Souris - Mouvement à (1234, 787)
[2025-07-26 22:12:53] Souris - Mouvement à (1233, 788)
[2025-07-26 22:12:53] Souris - Mouvement à (1232, 789)
[2025-07-26 22:12:53] Souris - Mouvement à (1229, 789)
[2025-07-26 22:12:53] Souris - Mouvement à (1225, 791)
[2025-07-26 22:12:53] Souris - Mouvement à (1224, 791)
[2025-07-26 22:12:53] Souris - Mouvement à (1223, 791)
[2025-07-26 22:12:53] Souris - Mouvement à (1221, 791)
[2025-07-26 22:12:53] Souris - Mouvement à (1218, 791)
[2025-07-26 22:12:53] Souris - Mouvement à (1214, 792)
[2025-07-26 22:12:53] Souris - Mouvement à (1212, 792)
[2025-07-26 22:12:53] Souris - Mouvement à (1209, 792)
[2025-07-26 22:12:53] Souris - Mouvement à (1206, 792)
[2025-07-26 22:12:53] Souris - Mouvement à (1203, 794)
[2025-07-26 22:12:53] Souris - Mouvement à (1198, 795)
[2025-07-26 22:12:53] Souris - Mouvement à (1192, 798)
[2025-07-26 22:12:53] Souris - Mouvement à (1188, 798)
[2025-07-26 22:12:53] Souris - Mouvement à (1180, 799)
[2025-07-26 22:12:53] Souris - Mouvement à (1176, 799)
[2025-07-26 22:12:53] Souris - Mouvement à (1169, 799)
[2025-07-26 22:12:53] Souris - Mouvement à (1164, 802)
[2025-07-26 22:12:53] Souris - Mouvement à (1158, 802)
[2025-07-26 22:12:53] Souris - Mouvement à (1152, 803)
[2025-07-26 22:12:53] Souris - Mouvement à (1149, 803)
[2025-07-26 22:12:53] Souris - Mouvement à (1144, 803)
[2025-07-26 22:12:53] Souris - Mouvement à (1141, 804)
[2025-07-26 22:12:53] Souris - Mouvement à (1139, 805)
[2025-07-26 22:12:53] Souris - Mouvement à (1136, 806)
[2025-07-26 22:12:53] Souris - Mouvement à (1133, 806)
[2025-07-26 22:12:53] Souris - Mouvement à (1129, 808)
[2025-07-26 22:12:53] Souris - Mouvement à (1121, 808)
[2025-07-26 22:12:53] Souris - Mouvement à (1113, 808)
[2025-07-26 22:12:53] Souris - Mouvement à (1105, 808)
[2025-07-26 22:12:53] Souris - Mouvement à (1101, 808)
[2025-07-26 22:12:53] Souris - Mouvement à (1097, 809)
[2025-07-26 22:12:53] Souris - Mouvement à (1095, 809)
[2025-07-26 22:12:53] Souris - Mouvement à (1092, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1090, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1086, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1080, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1075, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1072, 811)
[2025-07-26 22:12:53] Souris - Mouvement à (1068, 812)
[2025-07-26 22:12:53] Souris - Mouvement à (1066, 812)
[2025-07-26 22:12:53] Souris - Mouvement à (1059, 814)
[2025-07-26 22:12:53] Souris - Mouvement à (1058, 814)
[2025-07-26 22:12:53] Souris - Mouvement à (1055, 814)
[2025-07-26 22:12:53] Souris - Mouvement à (1050, 814)
[2025-07-26 22:12:53] Souris - Mouvement à (1046, 816)
[2025-07-26 22:12:53] Souris - Mouvement à (1041, 818)
[2025-07-26 22:12:53] Souris - Mouvement à (1038, 819)
[2025-07-26 22:12:53] Souris - Mouvement à (1034, 819)
[2025-07-26 22:12:53] Souris - Mouvement à (1028, 821)
[2025-07-26 22:12:53] Souris - Mouvement à (1021, 823)
[2025-07-26 22:12:53] Souris - Mouvement à (1018, 823)
[2025-07-26 22:12:53] Souris - Mouvement à (1015, 825)
[2025-07-26 22:12:53] Souris - Mouvement à (1012, 826)
[2025-07-26 22:12:53] Souris - Mouvement à (1010, 826)
[2025-07-26 22:12:53] Souris - Mouvement à (1008, 828)
[2025-07-26 22:12:53] Souris - Mouvement à (1005, 828)
[2025-07-26 22:12:53] Souris - Mouvement à (1001, 829)
[2025-07-26 22:12:53] Souris - Mouvement à (996, 830)
[2025-07-26 22:12:53] Souris - Mouvement à (993, 831)
[2025-07-26 22:12:53] Souris - Mouvement à (990, 832)
[2025-07-26 22:12:54] Souris - Mouvement à (988, 834)
[2025-07-26 22:12:54] Souris - Mouvement à (985, 835)
[2025-07-26 22:12:54] Souris - Mouvement à (982, 835)
[2025-07-26 22:12:54] Souris - Mouvement à (980, 837)
[2025-07-26 22:12:54] Souris - Mouvement à (979, 838)
[2025-07-26 22:12:54] Souris - Mouvement à (978, 838)
[2025-07-26 22:12:54] Souris - Mouvement à (976, 840)
[2025-07-26 22:12:54] Clavier - Touche spéciale : Key.enter
[2025-07-26 22:12:54] Clavier - Touche spéciale : Key.enter
[2025-07-26 22:12:56] Clavier - Touche spéciale : Key.right
[2025-07-26 22:12:56] Clavier - Touche spéciale : Key.right
[2025-07-26 22:12:57] Clavier - Touche spéciale : Key.up
[2025-07-26 22:12:57] Clavier - Touche spéciale : Key.up
[2025-07-26 22:12:58] Souris - Mouvement à (979, 839)
[2025-07-26 22:12:58] Souris - Mouvement à (988, 836)
[2025-07-26 22:12:58] Souris - Mouvement à (990, 833)
[2025-07-26 22:12:58] Souris - Mouvement à (996, 830)
[2025-07-26 22:12:58] Souris - Mouvement à (998, 828)
[2025-07-26 22:12:58] Souris - Mouvement à (999, 827)
[2025-07-26 22:12:58] Souris - Mouvement à (1001, 825)
[2025-07-26 22:12:58] Souris - Mouvement à (1001, 823)
[2025-07-26 22:12:58] Souris - Mouvement à (1001, 820)
[2025-07-26 22:12:58] Souris - Mouvement à (1001, 816)
[2025-07-26 22:12:58] Souris - Mouvement à (1001, 814)
[2025-07-26 22:12:58] Souris - Mouvement à (1002, 810)
[2025-07-26 22:12:58] Souris - Mouvement à (1010, 805)
[2025-07-26 22:12:58] Souris - Mouvement à (1026, 800)
[2025-07-26 22:12:58] Souris - Mouvement à (1040, 793)
[2025-07-26 22:12:58] Souris - Mouvement à (1068, 787)
[2025-07-26 22:12:58] Souris - Mouvement à (1104, 777)
[2025-07-26 22:12:58] Souris - Mouvement à (1148, 771)
[2025-07-26 22:12:58] Souris - Mouvement à (1202, 765)
[2025-07-26 22:12:58] Souris - Mouvement à (1268, 759)
[2025-07-26 22:12:58] Souris - Mouvement à (1334, 757)
[2025-07-26 22:12:58] Souris - Mouvement à (1394, 757)
[2025-07-26 22:12:58] Souris - Mouvement à (1446, 757)
[2025-07-26 22:12:58] Souris - Mouvement à (1488, 757)
[2025-07-26 22:12:58] Souris - Mouvement à (1526, 757)
[2025-07-26 22:12:58] Souris - Mouvement à (1564, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1598, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1598, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1630, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1658, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1678, 761)
[2025-07-26 22:12:58] Souris - Mouvement à (1695, 759)
[2025-07-26 22:12:58] Souris - Mouvement à (1697, 758)
[2025-07-26 22:12:58] Souris - Mouvement à (1702, 754)
[2025-07-26 22:12:58] Souris - Mouvement à (1704, 752)
[2025-07-26 22:12:58] Souris - Mouvement à (1705, 750)
[2025-07-26 22:12:58] Souris - Mouvement à (1706, 749)
[2025-07-26 22:12:58] Souris - Mouvement à (1706, 747)
[2025-07-26 22:12:58] Souris - Mouvement à (1708, 745)
[2025-07-26 22:12:58] Souris - Mouvement à (1709, 743)
[2025-07-26 22:12:58] Souris - Mouvement à (1710, 742)
[2025-07-26 22:12:58] Souris - Mouvement à (1712, 741)
[2025-07-26 22:12:58] Souris - Mouvement à (1712, 740)
[2025-07-26 22:12:58] Souris - Mouvement à (1715, 737)
[2025-07-26 22:12:58] Souris - Mouvement à (1715, 735)
[2025-07-26 22:12:58] Souris - Mouvement à (1717, 733)
[2025-07-26 22:12:58] Souris - Mouvement à (1718, 732)
[2025-07-26 22:12:58] Souris - Mouvement à (1719, 730)
[2025-07-26 22:12:58] Souris - Mouvement à (1721, 728)
[2025-07-26 22:12:58] Souris - Mouvement à (1722, 728)
[2025-07-26 22:12:58] Souris - Mouvement à (1723, 727)
[2025-07-26 22:12:58] Souris - Mouvement à (1725, 725)
[2025-07-26 22:12:58] Souris - Mouvement à (1726, 724)
[2025-07-26 22:12:58] Souris - Mouvement à (1727, 723)
[2025-07-26 22:12:58] Souris - Mouvement à (1729, 721)
[2025-07-26 22:12:59] Souris - Mouvement à (1730, 720)
[2025-07-26 22:12:59] Souris - Clic pressé à (1730, 720) avec le bouton Button.left
[2025-07-26 22:12:59] Souris - Clic relâché à (1730, 720) avec le bouton Button.left
[2025-07-26 22:12:59] Souris - Clic à (1730, 720) avec le bouton Button.left
[2025-07-26 22:12:59] Souris - Mouvement à (1730, 719)
[2025-07-26 22:12:59] Souris - Mouvement à (1730, 719)
[2025-07-26 22:12:59] Souris - Mouvement à (1728, 719)
[2025-07-26 22:12:59] Souris - Mouvement à (1727, 720)
[2025-07-26 22:12:59] Souris - Mouvement à (1725, 720)
[2025-07-26 22:12:59] Souris - Mouvement à (1724, 720)
[2025-07-26 22:12:59] Souris - Mouvement à (1722, 720)
[2025-07-26 22:12:59] Souris - Mouvement à (1721, 720)
[2025-07-26 22:13:00] Souris - Mouvement à (1720, 720)
[2025-07-26 22:13:00] Clavier - Touche pressée : g
[2025-07-26 22:13:00] Clavier - Touche pressée : g
[2025-07-26 22:13:01] Clavier - Touche pressée : y
[2025-07-26 22:13:01] Clavier - Touche pressée : y
[2025-07-26 22:13:03] Clavier - Touche pressée : k
[2025-07-26 22:13:03] Clavier - Touche pressée : k
[2025-07-26 22:13:05] Clavier - Touche pressée : h
[2025-07-26 22:13:05] Clavier - Touche pressée : h
[2025-07-26 22:13:05] Clavier - Touche pressée : a
[2025-07-26 22:13:05] Clavier - Touche pressée : a
[2025-07-26 22:13:06] Clavier - Touche pressée : m
[2025-07-26 22:13:06] Clavier - Touche pressée : m
[2025-07-26 22:13:06] Clavier - Touche pressée : i
[2025-07-26 22:13:06] Clavier - Touche pressée : i
[2025-07-26 22:13:07] Clavier - Touche pressée : n
[2025-07-26 22:13:07] Clavier - Touche pressée : n
[2025-07-26 22:13:07] Clavier - Touche pressée : e
[2025-07-26 22:13:07] Clavier - Touche pressée : e
[2025-07-26 22:13:10] Souris - Mouvement à (1566, 468)
[2025-07-26 22:13:11] Souris - Mouvement à (1566, 468)
[2025-07-26 22:13:11] Souris - Mouvement à (1563, 471)
[2025-07-26 22:13:11] Souris - Mouvement à (1561, 473)
[2025-07-26 22:13:11] Souris - Mouvement à (1555, 478)
[2025-07-26 22:13:11] Souris - Mouvement à (1550, 480)
[2025-07-26 22:13:11] Souris - Mouvement à (1546, 481)
[2025-07-26 22:13:11] Souris - Mouvement à (1541, 484)
[2025-07-26 22:13:11] Souris - Mouvement à (1537, 485)
[2025-07-26 22:13:11] Souris - Mouvement à (1531, 487)
[2025-07-26 22:13:11] Souris - Mouvement à (1525, 491)
[2025-07-26 22:13:11] Souris - Mouvement à (1516, 493)
[2025-07-26 22:13:11] Souris - Mouvement à (1508, 495)
[2025-07-26 22:13:11] Souris - Mouvement à (1503, 495)
[2025-07-26 22:13:11] Souris - Mouvement à (1500, 496)
[2025-07-26 22:13:11] Souris - Mouvement à (1494, 499)
[2025-07-26 22:13:11] Souris - Mouvement à (1489, 500)
[2025-07-26 22:13:11] Souris - Mouvement à (1485, 502)
[2025-07-26 22:13:11] Souris - Mouvement à (1480, 503)
[2025-07-26 22:13:11] Souris - Mouvement à (1475, 506)
[2025-07-26 22:13:11] Souris - Mouvement à (1469, 510)
[2025-07-26 22:13:11] Souris - Mouvement à (1464, 511)
[2025-07-26 22:13:11] Souris - Mouvement à (1458, 513)
[2025-07-26 22:13:11] Souris - Mouvement à (1456, 514)
[2025-07-26 22:13:11] Souris - Mouvement à (1452, 516)
[2025-07-26 22:13:11] Souris - Mouvement à (1448, 517)
[2025-07-26 22:13:11] Souris - Mouvement à (1445, 520)
[2025-07-26 22:13:11] Souris - Mouvement à (1441, 521)
[2025-07-26 22:13:11] Souris - Mouvement à (1438, 522)
[2025-07-26 22:13:11] Souris - Mouvement à (1433, 524)
[2025-07-26 22:13:11] Souris - Mouvement à (1430, 525)
[2025-07-26 22:13:11] Souris - Mouvement à (1426, 527)
[2025-07-26 22:13:11] Souris - Mouvement à (1421, 528)
[2025-07-26 22:13:11] Souris - Mouvement à (1418, 530)
[2025-07-26 22:13:11] Souris - Mouvement à (1412, 533)
[2025-07-26 22:13:11] Souris - Mouvement à (1409, 534)
[2025-07-26 22:13:11] Souris - Mouvement à (1405, 536)
[2025-07-26 22:13:11] Souris - Mouvement à (1402, 537)
[2025-07-26 22:13:11] Souris - Mouvement à (1399, 539)
[2025-07-26 22:13:11] Souris - Mouvement à (1396, 542)
[2025-07-26 22:13:11] Souris - Mouvement à (1393, 543)
[2025-07-26 22:13:11] Souris - Mouvement à (1391, 544)
[2025-07-26 22:13:11] Souris - Mouvement à (1388, 546)
[2025-07-26 22:13:11] Souris - Mouvement à (1385, 547)
[2025-07-26 22:13:11] Souris - Mouvement à (1383, 549)
[2025-07-26 22:13:11] Souris - Mouvement à (1380, 549)
[2025-07-26 22:13:11] Souris - Mouvement à (1375, 552)
[2025-07-26 22:13:11] Souris - Mouvement à (1373, 553)
[2025-07-26 22:13:11] Souris - Mouvement à (1369, 554)
[2025-07-26 22:13:11] Souris - Mouvement à (1368, 555)
[2025-07-26 22:13:11] Souris - Mouvement à (1367, 556)
[2025-07-26 22:13:11] Souris - Mouvement à (1364, 557)
[2025-07-26 22:13:11] Souris - Mouvement à (1363, 558)
[2025-07-26 22:13:11] Souris - Mouvement à (1362, 558)
[2025-07-26 22:13:11] Souris - Mouvement à (1361, 559)
[2025-07-26 22:13:11] Souris - Mouvement à (1358, 560)
[2025-07-26 22:13:11] Souris - Mouvement à (1356, 561)
[2025-07-26 22:13:11] Souris - Mouvement à (1355, 562)
[2025-07-26 22:13:11] Souris - Mouvement à (1353, 562)
[2025-07-26 22:13:11] Souris - Mouvement à (1352, 563)
[2025-07-26 22:13:11] Souris - Mouvement à (1351, 564)
[2025-07-26 22:13:11] Souris - Mouvement à (1350, 565)
[2025-07-26 22:13:11] Souris - Mouvement à (1348, 566)
[2025-07-26 22:13:11] Souris - Mouvement à (1348, 567)
[2025-07-26 22:13:11] Souris - Mouvement à (1346, 569)
[2025-07-26 22:13:11] Souris - Mouvement à (1345, 570)
[2025-07-26 22:13:11] Souris - Mouvement à (1344, 571)
[2025-07-26 22:13:11] Souris - Mouvement à (1342, 573)
[2025-07-26 22:13:11] Souris - Mouvement à (1341, 574)
[2025-07-26 22:13:11] Souris - Mouvement à (1340, 575)
[2025-07-26 22:13:11] Souris - Mouvement à (1340, 575)
[2025-07-26 22:13:11] Souris - Mouvement à (1340, 576)
[2025-07-26 22:13:12] Souris - Mouvement à (1340, 577)
[2025-07-26 22:13:12] Souris - Mouvement à (1340, 578)
[2025-07-26 22:13:12] Souris - Mouvement à (1339, 579)
[2025-07-26 22:13:12] Souris - Mouvement à (1338, 580)
[2025-07-26 22:13:12] Souris - Mouvement à (1338, 580)
[2025-07-26 22:13:12] Souris - Mouvement à (1337, 582)
[2025-07-26 22:13:12] Souris - Mouvement à (1337, 583)
[2025-07-26 22:13:12] Souris - Mouvement à (1336, 584)
[2025-07-26 22:13:12] Souris - Mouvement à (1335, 585)
[2025-07-26 22:13:12] Souris - Mouvement à (1335, 586)
[2025-07-26 22:13:12] Souris - Mouvement à (1334, 586)
[2025-07-26 22:13:12] Souris - Mouvement à (1334, 587)
[2025-07-26 22:13:12] Souris - Mouvement à (1332, 590)
[2025-07-26 22:13:12] Souris - Mouvement à (1331, 591)
[2025-07-26 22:13:13] Souris - Mouvement à (1331, 593)
[2025-07-26 22:13:13] Souris - Mouvement à (1331, 593)
[2025-07-26 22:13:13] Souris - Mouvement à (1331, 594)
[2025-07-26 22:13:13] Souris - Mouvement à (1331, 594)
[2025-07-26 22:13:14] Souris - Mouvement à (1331, 595)
[2025-07-26 22:13:15] Souris - Molette défilée à (1331, 595), vers le bas
[2025-07-26 22:13:16] Souris - Molette défilée à (1331, 595), vers le bas
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 595)
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 596)
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 598)
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 599)
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 601)
[2025-07-26 22:13:16] Souris - Mouvement à (1331, 602)
[2025-07-26 22:13:16] Souris - Mouvement à (1332, 603)
[2025-07-26 22:13:16] Souris - Molette défilée à (1332, 603), vers le bas
[2025-07-26 22:13:17] Souris - Mouvement à (1332, 602)
[2025-07-26 22:13:39] Souris - Mouvement à (1336, 602)
[2025-07-26 22:13:39] Souris - Mouvement à (1360, 597)
[2025-07-26 22:13:39] Souris - Mouvement à (1384, 589)
[2025-07-26 22:13:39] Souris - Mouvement à (1404, 579)
[2025-07-26 22:13:39] Souris - Mouvement à (1411, 578)
[2025-07-26 22:13:39] Souris - Mouvement à (1415, 575)
[2025-07-26 22:13:39] Souris - Mouvement à (1417, 574)
[2025-07-26 22:13:39] Souris - Mouvement à (1419, 572)
[2025-07-26 22:13:39] Souris - Mouvement à (1422, 570)
[2025-07-26 22:13:39] Souris - Mouvement à (1427, 564)
[2025-07-26 22:13:39] Souris - Mouvement à (1433, 559)
[2025-07-26 22:13:39] Souris - Mouvement à (1437, 550)
[2025-07-26 22:13:39] Souris - Mouvement à (1438, 546)
[2025-07-26 22:13:39] Souris - Mouvement à (1441, 543)
[2025-07-26 22:13:39] Souris - Mouvement à (1442, 540)
[2025-07-26 22:13:39] Souris - Mouvement à (1444, 536)
[2025-07-26 22:13:39] Souris - Mouvement à (1445, 534)
[2025-07-26 22:13:39] Souris - Mouvement à (1447, 532)
[2025-07-26 22:13:39] Souris - Mouvement à (1447, 528)
[2025-07-26 22:13:39] Souris - Mouvement à (1449, 524)
[2025-07-26 22:13:39] Souris - Mouvement à (1449, 522)
[2025-07-26 22:13:39] Souris - Mouvement à (1451, 520)
[2025-07-26 22:13:39] Souris - Mouvement à (1454, 516)
[2025-07-26 22:13:39] Souris - Mouvement à (1457, 513)
[2025-07-26 22:13:39] Souris - Mouvement à (1460, 511)
[2025-07-26 22:13:39] Souris - Mouvement à (1463, 508)
[2025-07-26 22:13:39] Souris - Mouvement à (1464, 506)
[2025-07-26 22:13:39] Souris - Mouvement à (1466, 500)
[2025-07-26 22:13:39] Souris - Mouvement à (1467, 497)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 492)
[2025-07-26 22:13:39] Souris - Mouvement à (1469, 489)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 482)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 475)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 471)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 465)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 455)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 438)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 419)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 379)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 351)
[2025-07-26 22:13:39] Souris - Mouvement à (1470, 327)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 309)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 305)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 303)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 302)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 295)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 289)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 285)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 282)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 281)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 279)
[2025-07-26 22:13:39] Souris - Mouvement à (1468, 277)
[2025-07-26 22:13:39] Souris - Mouvement à (1469, 274)
[2025-07-26 22:13:39] Souris - Mouvement à (1473, 270)
[2025-07-26 22:13:39] Souris - Mouvement à (1476, 267)
[2025-07-26 22:13:39] Souris - Mouvement à (1478, 262)
[2025-07-26 22:13:39] Souris - Mouvement à (1479, 260)
[2025-07-26 22:13:39] Souris - Mouvement à (1482, 255)
[2025-07-26 22:13:39] Souris - Mouvement à (1483, 247)
[2025-07-26 22:13:39] Souris - Mouvement à (1483, 234)
[2025-07-26 22:13:39] Souris - Mouvement à (1488, 221)
[2025-07-26 22:13:39] Souris - Mouvement à (1494, 205)
[2025-07-26 22:13:39] Souris - Mouvement à (1497, 195)
[2025-07-26 22:13:39] Souris - Mouvement à (1498, 190)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 188)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 187)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 185)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 184)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 182)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 181)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 180)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 179)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 178)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 177)
[2025-07-26 22:13:40] Souris - Mouvement à (1498, 176)
[2025-07-26 22:13:40] Souris - Mouvement à (1497, 174)
[2025-07-26 22:13:40] Souris - Mouvement à (1496, 173)
[2025-07-26 22:13:40] Souris - Mouvement à (1496, 171)
[2025-07-26 22:13:40] Souris - Mouvement à (1494, 169)
[2025-07-26 22:13:40] Souris - Mouvement à (1494, 167)
[2025-07-26 22:13:40] Souris - Mouvement à (1494, 165)
[2025-07-26 22:13:40] Souris - Clic pressé à (1494, 165) avec le bouton Button.left
[2025-07-26 22:13:40] Souris - Clic à (1494, 165) avec le bouton Button.left
[2025-07-26 22:13:40] Souris - Clic relâché à (1494, 165) avec le bouton Button.left
[2025-07-26 22:13:40] Service de surveillance arrêté.
[2025-07-26 22:14:58] Souris - Clic à (27, 100) avec le bouton Button.left
[2025-07-26 22:14:59] Souris - Clic à (214, 255) avec le bouton Button.right
[2025-07-26 22:15:00] Souris - Clic à (348, 374) avec le bouton Button.left
[2025-07-26 22:15:01] Souris - Clic à (86, 107) avec le bouton Button.left
[2025-07-26 22:15:04] Clavier - Touche pressée : 3
[2025-07-26 22:15:04] Clavier - Touche pressée : 4
[2025-07-26 22:15:07] Souris - Clic à (911, 676) avec le bouton Button.left
[2025-07-26 22:15:08] Clavier - Touche pressée : 3
[2025-07-26 22:15:08] Clavier - Touche pressée : 4
[2025-07-26 22:15:09] Clavier - Touche spéciale : Key.enter
[2025-07-26 22:15:09] Clavier - Touche spéciale : Key.enter
[2025-07-26 22:15:10] Clavier - Touche spéciale : Key.f5
[2025-07-26 22:15:16] Souris - Clic à (960, 241) avec le bouton Button.left
[2025-07-26 22:15:24] Souris - Clic à (894, 241) avec le bouton Button.left
[2025-07-26 22:15:29] Souris - Clic à (734, 185) avec le bouton Button.left
[2025-07-26 22:15:33] Souris - Clic à (1015, 267) avec le bouton Button.left
[2025-07-26 22:15:53] Souris - Clic à (1050, 257) avec le bouton Button.left
[2025-07-26 22:16:24] Souris - Clic à (269, 953) avec le bouton Button.left
[2025-07-26 22:16:26] Souris - Clic à (74, 895) avec le bouton Button.right
[2025-07-26 22:16:27] Souris - Clic à (158, 928) avec le bouton Button.left
[2025-07-26 22:18:16] Souris - Clic à (1536, 414) avec le bouton Button.left
